Affinity Row ID,Organization Id,Name,Website,Thesis Category (2024),Owners,Status,Total Funding Amount (EUR),Core Sector
37756423,262983191,Partum Health,partumhealth.com,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,2830000.0,Healthcare
30873694,148157971,Range,range.co,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,7730000.0,Enterprise Software
38560600,1781296,Mentor Collective,mentorcollective.org,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,25950000.0,Enterprise Software
28469736,221759533,Free Agency,freeagency.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,14000000.0,Enterprise Software
32339329,2886282,Shyft,shyftmoving.com,SMB Enterprise Tools,"",Not Active,34000000.0,Enterprise Software
39140371,220045396,Spext,spext.co,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
32682810,116943263,HelloTeam,helloteam.com,Employee Engagement,"",Not Active,14730000.0,Enterprise Software
39794085,280901260,Pay with FSA,sikahealth.com,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,4550000.0,Fintech
39779869,1808415,ThisWay,thiswayglobal.com,DEI,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,3490000.0,Enterprise Software
39480393,150129031,Iterative Scopes,iterativescopes.com,Gut Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,168360000.0,Healthcare
29367082,1798108,Fairygodboss,fairygodboss.com,DEI,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,15500000.0,Enterprise Software
38050796,278236587,TI People,ti-people.com,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
38555296,283553462,Ontop,ontop.ai,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,"",Enterprise Software
36537735,204042581,Alpha Medical,helloalpha.com,Women's Health,Robby Peters <robby@sempervirensvc.com>,Not Active,31820000.0,Healthcare
37273068,150796168,Roots,tryroots.io,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,300000.0,Enterprise Software
27171968,261882083,Oyster,oysterhr.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,262000000.0,Enterprise Software
38034267,263519038,PANCEA,pancea.ai,MSK,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Healthcare
27078138,159738161,Symba,symba.io,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,2500000.0,Enterprise Software
37000775,1797260,FactoryFix,factoryfix.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,11410000.0,Enterprise Software
37418948,268155192,Liberate,liberatestudio.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
37885472,283093229,Candor,withcandor.co,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
35082697,1807109,Abound,withabound.com,1099 Infrastructure,"",Not Active,6050000.0,Enterprise Software
37620524,223941977,Speakfully,speakfully.com,Employee Engagement,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,90000.0,Enterprise Software
35630827,157666331,unboXt,getunboxt.com,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,240000.0,Enterprise Software
35560086,282384778,PERKS - The Employee Experience Company,poweredbyperks.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
35449145,282485876,Vori Health,vorihealth.com,MSK,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,96820000.0,Healthcare
37020346,161815105,Brighthive,brighthive.io,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,910000.0,Enterprise Software
33925043,146196733,Bold Health,bold.health,Gut Health,"",Tracking,30000.0,Healthcare
36208868,262916173,Finch,tryfinch.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Portfolio,58790000.0,Enterprise Software
37382406,145557982,reacHIRE,reachire.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,2270000.0,Enterprise Software
36691686,282941494,Gatsby Events,gatsby.events,SMB Enterprise Tools,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
37155415,136370146,Divercity.io,divercity.io,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
37218283,200355490,Shift_Up,shiftup.tech,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
35750974,278677795,Benjamin Talks,benjamintalks.com,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Fintech
37147942,265606048,Chamba,lachamba.app,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,20000.0,Enterprise Software
16417616,144271254,Flux,fluxwork.co,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,2730000.0,Enterprise Software
36732447,205505957,FutureFit AI,futurefit.ai,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,4820000.0,Enterprise Software
36945244,281073355,Knomad,knomad.io,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
36536565,220935605,Careignition,careignition.com,Healthcare Payments,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Healthcare
18748294,205505501,Vivvi,vivvi.co,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,15640000.0,Healthcare
36942071,262817362,FlexDesk,flexdesk.io,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,450000.0,Enterprise Software
36878826,279261329,Pry Financials,pry.co,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,3820000.0,Fintech
28101821,200356023,TrustLayer,trustlayer.io,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,19860000.0,Enterprise Software
36732554,111632107,Branch,branchapp.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Recently Added,138750000.0,Fintech
36730139,282262769,KaiPod Learning,kaipodlearning.com,Caregiving & Aging,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,1360000.0,Healthcare
36206712,281080750,Alaffia Health,alaffiahealth.com,Clinical AI,Colin Tobias <colin@sempervirensvc.com>,Not Active,13640000.0,Healthcare
36280786,220454266,CIRKEL,cirkel.world,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
36563184,136327341,The Mentor Method,thementormethod.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,1300000.0,Enterprise Software
36563121,1674079,Major League Hacking,mlh.io,Interview Tech,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,4270000.0,Enterprise Software
15987872,150796218,Vetty,vetty.co,Interview Tech,Colin Tobias <colin@sempervirensvc.com>,Portfolio,3640000.0,Enterprise Software
36479805,79706928,Alice,thisisalice.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Portfolio,"",Fintech
34535671,268148344,Facta,facta.io,Business FP&A,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,3640000.0,Fintech
34535566,282681167,The Public Health Company,phc.health,Benefits Administration,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
35484568,279423121,Hitch Works,hitch.works,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
35452987,223144073,elocance,elocance.com,L&D And Upskilling,"",Not Active,"",Enterprise Software
32503150,280235840,vertis.ai,vertis.ai,Office Optimization,"",Not Active,"",Enterprise Software
35074694,223163540,Qualifi,qualifi.hr,Sourcing And Recruitment,"",Not Active,11140000.0,Enterprise Software
36256517,282929027,Pallet,pallet.xyz,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,910000.0,Enterprise Software
36256470,1538286,Codility,codility.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,20050000.0,Enterprise Software
36253527,152824317,Payitoff,payitoff.io,Personal Finance,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,7750000.0,Fintech
36209403,262925463,Storyboard,trystoryboard.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,4090000.0,Enterprise Software
36209391,263086226,Pon,ponhq.com,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Recently Added,"",Enterprise Software
35119513,280480389,Mililabs,mililabs.com,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
35557945,163282148,Envoy,envoy.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,182000000.0,Enterprise Software
35119479,224087073,Rise,riseworks.io,1099 Infrastructure,"",Not Active,9180000.0,Enterprise Software
35413740,1808106,Plato,platohq.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,4820000.0,Enterprise Software
17228352,141753743,AllVoices,allvoices.co,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Not Active,12450000.0,Enterprise Software
18848221,262379796,Remote,remote.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Portfolio,450910000.0,Enterprise Software
35283730,162561750,Diversio,diversio.com,DEI,"",Tracking,5960000.0,Enterprise Software
35411093,223319332,Syrg,syrghq.com,Sourcing And Recruitment,"",Recently Added,2270000.0,Enterprise Software
16536253,221231573,Hatchways,hatchways.io,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
30969586,263141978,Anthill AI,anthillai.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,6690000.0,Enterprise Software
31597367,1814227,Visit.org,visit.org,Employee Engagement,"",Not Active,11740000.0,Enterprise Software
35137400,280958569,aidaly,aidaly.com,Caregiving & Aging,"",Recently Added,10000000.0,Healthcare
35136398,280704024,WorkMotion,workmotion.com,Sourcing And Recruitment,"",Recently Added,58730000.0,Enterprise Software
35124625,278647505,Chat Kick,chatkick.com,Interview Tech,"",Recently Added,250000.0,Enterprise Software
35119537,224116349,Bennie,bennie.com,Core HR,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,70910000.0,Enterprise Software
35119528,150795467,GoCoach,gocoachgo.com,L&D And Upskilling,"",Recently Added,3180000.0,Enterprise Software
34509770,262966734,Fair Square Medicare,fairsquaremedicare.com,Medicare,Allison Baum Gates <allison@sempervirensvc.com>,Recently Added,13770000.0,Healthcare
32179460,1696839,Robin,robinpowered.com,Office Optimization,"",Not Active,53090000.0,Enterprise Software
32179469,1727943,Chargifi,chargifi.com,Office Optimization,"",Not Active,24440000.0,Enterprise Software
32179472,121080763,andcards,andcards.com,Office Optimization,"",Not Active,40000.0,Enterprise Software
32179475,1653347,Nexudus,nexudus.com,Office Optimization,"",Not Active,"",Enterprise Software
32179478,1708071,Skedda,skedda.com,Office Optimization,"",Not Active,"",Enterprise Software
32711857,282268725,100Digital.ai,100digital.ai,Sourcing And Recruitment,"",Not Active,"",Enterprise Software
33185972,126383577,Filtered,filtered.ai,Sourcing And Recruitment,"",Not Active,17560000.0,Enterprise Software
33615727,281161746,Peachy,peachypay.com,Healthcare Payments,"",Tracking,2550000.0,Healthcare
33615731,280231380,Spark Advisors,sparkadvisors.com,Medicare,"",Not Active,48730000.0,Healthcare
33615740,204054977,Arch,archlabs.com,Business FP&A,"",Not Active,23180000.0,Fintech
33657995,224094003,Homethrive,homethrive.com,Caregiving & Aging,"",Not Active,64770000.0,Healthcare
33659224,224729561,Veremark,veremark.com,Sourcing And Recruitment,"",Not Active,12880000.0,Enterprise Software
33722311,280704394,MT Copeland,mtcopeland.com,L&D And Upskilling,"",Not Active,"",Enterprise Software
33725624,157664847,Trusty.care,trusty.care,Medicare,"",Not Active,12910000.0,Healthcare
33725641,279262546,Landed,gotlanded.com,Sourcing And Recruitment,"",Not Active,7640000.0,Enterprise Software
33725640,223172030,Gsquad,gsquad.com,Interview Tech,"",Not Active,"",Enterprise Software
33725642,279259808,Common Surface,commonsurface.com,Office Optimization,"",Not Active,"",Enterprise Software
33857713,138205049,MyVillage,myvillage.com,Caregiving & Aging,"",Not Active,6610000.0,Healthcare
33914230,224881174,Best Shot,bestshotcare.com,Women's Health,"",Not Active,"",Healthcare
33889815,262908231,EarlyBird,getearlybird.io,Personal Finance,"",Not Active,10520000.0,Fintech
34124693,279069522,Season,helloseason.com,Gut Health,"",Not Active,"",Healthcare
34124718,140046659,Homeroom,homeroom.com,Caregiving & Aging,"",Not Active,3180000.0,Healthcare
34147968,148822799,Rocket Dollar,rocketdollar.com,Personal Finance,"",Not Active,13930000.0,Fintech
26912547,262459972,Garner Health,getgarner.com,Care Coordination / Navigation,Colin Tobias <colin@sempervirensvc.com>,Tracking,55730000.0,Healthcare
33889749,223145080,Breeze,meetbreeze.com,Benefits Administration,"",Tracking,9750000.0,Enterprise Software
31582692,265032909,Transcarent,transcarent.ai,Care Coordination / Navigation,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
33215655,282331986,Medtruly,landing.medtruly.com,Medicare,Robby Peters <robby@sempervirensvc.com>,Not Active,"",Healthcare
33888509,163286975,Metaview,metaview.ai,Sourcing And Recruitment,Robby Peters <robby@sempervirensvc.com>,Not Active,13260000.0,Enterprise Software
15987861,1799280,Human Interest,humaninterest.com,SMB Enterprise Tools,Colin Tobias <colin@sempervirensvc.com>,Portfolio,524450000.0,Enterprise Software
33675487,279263849,Otter,withotter.com,Caregiving & Aging,"",Tracking,28000000.0,Healthcare
33869818,224695478,Otta,otta.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,21890000.0,Enterprise Software
33650164,279596911,Electives,electives.io,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,9320000.0,Enterprise Software
33985923,265099428,Evera,getevera.com,Home Testing And Care,"",Tracking,"",Healthcare
32376249,150131584,Sayge,hellosayge.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,1590000.0,Enterprise Software
32503561,268341117,Office Otter,officeotter.co,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
32643925,1688526,Imperative,imperative.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,3500000.0,Enterprise Software
31939492,220547792,Ascen,ascen.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
17585394,224824631,Included Health,includedhealth.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Not Active,2090000.0,Enterprise Software
32643848,204009207,4C Health Solutions,4chealthsolutions.com,Benefits Administration,"",Recently Added,"",Healthcare
32606043,282789179,Fountain,fountain.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Portfolio,197360000.0,Enterprise Software
28101800,263532840,Haekka,haekka.com,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31867951,279244065,ZAGE,zage.life,L&D And Upskilling,"",Not Active,"",Enterprise Software
30639912,220274048,Well Dot,well.co,General & Primary Care,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,215360000.0,Healthcare
32581231,97674007,Sunlight,sunlight.is,L&D And Upskilling,"",Not Active,780000.0,Enterprise Software
32581143,279276209,Acies,aciesedge.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Tracking,"",Enterprise Software
31470910,1754657,OpenSensors,opensensors.com,Office Optimization,"",Not Active,3650000.0,Enterprise Software
32376257,263506594,Hermis,herm.is,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Tracking,"",Enterprise Software
32376239,164757574,Orbiit,orbiit.ai,Employee Engagement,Colin Tobias <colin@sempervirensvc.com>,Tracking,2550000.0,Enterprise Software
26912648,262789360,Finmark,finmark.com,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,10150000.0,Fintech
31867798,281912479,Ontrail,ontrail.co,Personal Finance,"",Not Active,"",Fintech
30531011,279421528,Skale Education,theskale.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
30495174,116494826,Moth + Flame,mothandflamevr.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,2270000.0,Enterprise Software
29256507,265024534,eqtble,eqtble.com,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,2570000.0,Enterprise Software
28102082,279401825,MyTrustFund,mytrustfund.com,Benefits Administration,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
32177867,281081375,Officely,getofficely.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,1820000.0,Enterprise Software
29522563,263688891,Worksphere,worksphere.co,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
26898892,282106297,Cafe,at.cafe,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
30877635,202533877,Desana Network,desana.io,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,11080000.0,Enterprise Software
24192194,15942077,Paddle HR,paddlehr.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,500000.0,Enterprise Software
16417620,154213673,Decent,decent.com,General & Primary Care,Colin Tobias <colin@sempervirensvc.com>,Not Active,16360000.0,Healthcare
18088786,262405133,Check Technologies,checkhq.com,Business FP&A,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,109090000.0,Fintech
18772990,221813981,Mira,talktomira.com,Healthcare Payments,Colin Tobias <colin@sempervirensvc.com>,Not Active,2450000.0,Healthcare
17765828,124904610,Pathlight,pathlight.com,Performance Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,26000000.0,Enterprise Software
17625303,159035394,Wheel,wheel.com,General & Primary Care,Colin Tobias <colin@sempervirensvc.com>,Not Active,197820000.0,Healthcare
17451875,223863012,Branch,branchfurniture.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,11270000.0,Enterprise Software
17011711,1808607,Helpr,helpr-app.com,Caregiving & Aging,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Healthcare
16417624,2178262,Superside,superside.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,31930000.0,Enterprise Software
16417558,219841091,Tehama,tehama.io,Productivity Tools,Colin Tobias <colin@sempervirensvc.com>,Not Active,21810000.0,Enterprise Software
16417554,10980934,Daily.co,daily.co,Productivity Tools,Colin Tobias <colin@sempervirensvc.com>,Not Active,56560000.0,Enterprise Software
16417553,116945452,Peanut,peanut-app.io,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,15460000.0,Healthcare
16007101,1549224,Verb,goverb.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,7990000.0,Enterprise Software
19058985,2886841,pulseData,pulsedata.io,Chronic Condition Management (non-Diabetes),Colin Tobias <colin@sempervirensvc.com>,Not Active,17910000.0,Healthcare
29512177,136377622,Pento,pento.io,Payroll,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,49150000.0,Fintech
30981796,279219137,Compright,compright.com,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31100039,262488237,Baltu Technologies,baltutech.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31173801,163303892,HacWare,hacware.com,Compliance & Security,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,2230000.0,Enterprise Software
29301695,280705330,Firneo,firneo.com,L&D And Upskilling,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31154613,263130960,Stayhome Inc.,stayhome.ai,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
31210019,221824225,Intrro,intrro.com,Sourcing And Recruitment,"",Not Active,2350000.0,Enterprise Software
32079597,151465110,Selfless.ly,selfless.ly,Employee Engagement,"",Recently Added,"",Enterprise Software
31939653,263506679,Certificial,certificial.com,B2B Insurtech,"",Recently Added,18910000.0,Fintech
30170580,136379531,GlobalWonks,globalwonks.com,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,2730000.0,Enterprise Software
17451852,262763721,Origin,useorigin.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Portfolio,68640000.0,Fintech
17121724,1614820,Bonusly,bonus.ly,Compensation Management,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,28550000.0,Enterprise Software
17979148,220092003,Praxis Labs,praxislabs.co,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,17000000.0,Enterprise Software
15984618,1773141,Wellthy,wellthy.com,Caregiving & Aging,Colin Tobias <colin@sempervirensvc.com>,Not Active,65640000.0,Healthcare
28325170,224091754,Glean Labs,gleanlabs.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31791087,122025996,SpaceIQ,spaceiq.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,10450000.0,Enterprise Software
31341633,1604252,Mentor Spaces,mentorspaces.com,Sourcing And Recruitment,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,2380000.0,Enterprise Software
31127756,142372624,Savi,bysavi.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,6840000.0,Fintech
31128037,224918233,Willa,willapay.com,Earned Wage Access,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,19090000.0,Fintech
27336920,279250826,Chiffer,chiffer.co,SMB Enterprise Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31867889,263755686,Acapela,acape.la,Productivity Tools,"",Recently Added,2730000.0,Enterprise Software
31453970,225170468,Pequity,getpequity.com,Compensation Management,Colin Tobias <colin@sempervirensvc.com>,Not Active,20450000.0,Enterprise Software
31251387,163304910,RecruitBot,therecruitbot.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
17458860,219824389,Cultivate,cultivateai.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
30968965,136989464,Terrain Advisors,terrainadvisors.com,Office Optimization,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
31695600,224040469,Equal,tryequal.com,General & Primary Care,"",Recently Added,"",Healthcare
31695567,279259808,Common Surface,commonsurface.com,Office Optimization,"",Recently Added,"",Enterprise Software
31620852,222330466,Dover Financial Advisers,dover.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Recently Added,"",Enterprise Software
31450652,132899455,BrightDime,brightdime.com,Personal Finance,"",Recently Added,2450000.0,Fintech
31335305,146198628,Sigo,sigoinsurance.com,Consumer Insurtech,"",Recently Added,"",Fintech
31335300,213995373,Everyday Life Insurance,everydaylifeinsurance.com,Consumer Insurtech,"",Recently Added,2200000.0,Fintech
31326293,263726469,InShare,inshare.com,B2B Insurtech,"",Recently Added,6820000.0,Fintech
31320366,268128309,Penguin Benefits,penguin-benefits.com,Benefits Administration,"",Recently Added,"",Enterprise Software
31251741,224665004,Fishbowl,fishbowlapp.com,Employee Engagement,"",Recently Added,11550000.0,Enterprise Software
28102114,130575050,Cara Care,cara.care,Gut Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,6600000.0,Healthcare
27334580,223369813,Turazo,turazo.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
26241974,125397173,HoneyBee,meethoneybee.com,Personal Finance,Colin Tobias <colin@sempervirensvc.com>,Not Active,8180000.0,Fintech
26084918,222067247,Placement,placement.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,2730000.0,Enterprise Software
23649016,222211756,Progression,progressionapp.com,Skills Inference/Employee Insights,Colin Tobias <colin@sempervirensvc.com>,Not Active,5640000.0,Enterprise Software
18109691,222095345,Kumbaya App,mykumbaya.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,390000.0,Enterprise Software
31218516,265099428,Evera,getevera.com,Home Testing And Care,"",Recently Added,"",Healthcare
31218515,281161746,Peachy,peachypay.com,Healthcare Payments,"",Recently Added,2550000.0,Healthcare
18085153,262791249,renaizant,renaizant.com,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,"",Enterprise Software
17451828,130575921,Teampay,teampay.co,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,19090000.0,Fintech
17225359,224784448,Ayana Therapy,ayanatherapy.com,Behavioral Health,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,110000.0,Healthcare
17585288,203268179,Small Door Veterinary,smalldoorvet.com,Benefits Administration,Colin Tobias <colin@sempervirensvc.com>,Not Active,60450000.0,Enterprise Software
17585343,224823190,Oula Health,oulahealth.com,Women's Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,48640000.0,Healthcare
17585342,224862455,Edlyft,edlyft.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,1410000.0,Enterprise Software
17585309,220046250,Instant Teams,instantteams.com,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,13550000.0,Enterprise Software
17189395,1705167,Clara Labs,claralabs.com,Productivity Tools,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,12380000.0,Enterprise Software
17120576,31621380,WorkRamp,workramp.com,L&D And Upskilling,Colin Tobias <colin@sempervirensvc.com>,Not Active,60840000.0,Enterprise Software
16417625,280705975,Around,around.co,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,13820000.0,Enterprise Software
16417627,222330560,Tandem,tandem.chat,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,6820000.0,Enterprise Software
16578498,213998434,Middesk,middesk.com,Compliance & Security,Colin Tobias <colin@sempervirensvc.com>,Not Active,70140000.0,Enterprise Software
16866161,1804152,Tesorio,tesorio.com,Business FP&A,Colin Tobias <colin@sempervirensvc.com>,Not Active,30820000.0,Fintech
31114499,279068726,Panther,withpanther.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
31114516,162561240,Deskpass,deskpass.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,"",Enterprise Software
31173267,1791002,Lyra Health,lyrahealth.com,Behavioral Health,Colin Tobias <colin@sempervirensvc.com>,Not Active,627360000.0,Healthcare
31173274,40576035,Papaya Global,papayaglobal.com,Core HR,Colin Tobias <colin@sempervirensvc.com>,Not Active,399550000.0,Enterprise Software
31173392,1787546,Croissant,getcroissant.com,Office Optimization,Colin Tobias <colin@sempervirensvc.com>,Not Active,120000.0,Enterprise Software
31194543,1572483,Ginger,ginger.com,Behavioral Health,"",Not Active,193820000.0,Healthcare
15984619,1781731,Syndio Solutions,synd.io,Compensation Management,Colin Tobias <colin@sempervirensvc.com>,Not Active,120680000.0,Enterprise Software
31194666,268357790,Foresight Commercial Insurance,getforesight.com,B2B Insurtech,"",Recently Added,67730000.0,Fintech
31194661,262386376,Brix,brixinsurance.com,Embedded Insurance,"",Recently Added,"",Fintech
30025426,263258669,Candidate,candidate.co,Sourcing And Recruitment,Colin Tobias <colin@sempervirensvc.com>,Not Active,4550000.0,Enterprise Software
30171228,1761452,One Model,onemodel.co,Skills Inference/Employee Insights,Allison Baum Gates <allison@sempervirensvc.com>,Not Active,40750000.0,Enterprise Software
